FeatureID,FeatureName,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value,Cluster 22 Average,Cluster 22 Log2 Fold Change,Cluster 22 P-Value
ENSGACG00000011913,rps7,7.940128319621634,-0.5931507523230706,0.17395951261248344,11.975929856629774,0.5931507523230706,0.17395951261248374
ENSGACG00000018103,rack1,5.044540179707344,-0.5931504316363236,0.17407584176965518,7.608730521407933,0.5931504316363236,0.1740758417696611
ENSGACG00000015247,nme2a,1.2906075225632005,0.5661720277529176,0.177456618842976,0.8715680430592746,-0.5661720277529176,0.1774566188429761
ENSGACG00000006523,RPL27A,4.769463721767941,-0.5874685556515011,0.18243180990116734,7.165576192936989,0.5874685556515011,0.1824318099011591
ENSGACG00000002835,rps5,8.652324670594759,-0.584620196929138,0.183583824700364,12.973144084688467,0.584620196929138,0.1835838247003763
ENSGACG00000019593,rpl34,7.883611808199093,-0.5857311404931593,0.1836387084081081,11.829693607794326,0.5857311404931593,0.18363870840810625
ENSGACG00000000590,rpl18a,5.095316732938534,-0.5855626098102689,0.18407686113229613,7.644997111119125,0.5855626098102689,0.18407686113234303
ENSGACG00000011547,rpl18,5.924961459211628,-0.5874658001426116,0.18407686113229613,8.9014589611133,0.5874658001426116,0.18407686113234303
ENSGACG00000003336,ENSGACG00000003336,7.514488342970616,-0.578052197104443,0.19389106701374922,11.215969318681715,0.578052197104443,0.19389106701374922
ENSGACG00000000860,ENSGACG00000000860,8.077004245723103,0.5403932590130305,0.20043137721033435,5.552531873782455,-0.5403932590130305,0.20043137721033435
ENSGACG00000008021,uba52,6.007087014872509,-0.5679866351584058,0.20782027285557564,8.903798741094667,0.5679866351584058,0.2078202728555901
ENSGACG00000012858,rps29,3.3287342157386144,-0.5679294561099075,0.20899608220121269,4.933894046708973,0.5679294561099075,0.2089960822012091
ENSGACG00000013384,rps3,5.602640730004945,-0.5606509298898343,0.21820649272942652,8.262231070203786,0.5606509298898343,0.21820649272943898
ENSGACG00000010761,rps9,6.6018349905456635,-0.562129057313991,0.2183465672493599,9.745651578390579,0.562129057313991,0.21834656724935947
ENSGACG00000019097,prdx2,3.3207865813198194,-0.5594244151354677,0.21996103739182793,4.893181875033184,0.5594244151354677,0.21996103739182704
ENSGACG00000003476,rps19,6.429194709559618,-0.5536811799224264,0.22866747362343226,9.43539675286129,0.5536811799224264,0.22866747362342604
ENSGACG00000015892,nsa2,0.8300862615185827,-0.5575224641069443,0.2296308823467601,1.2218331062699415,0.5575224641069443,0.22963088234673487
ENSGACG00000015475,atp6v1g1,1.480467678123302,0.5239077079119181,0.2325553119046822,1.0295031918015594,-0.5239077079119181,0.2325553119046822
ENSGACG00000007990,RPS17,1.210248107884274,-0.5545347501436786,0.23258921762782625,1.7775308518446467,0.5545347501436786,0.2325892176278189
ENSGACG00000015402,eef1b2,3.9786740970978447,-0.5443899810661863,0.2413200417325634,5.80171844179806,0.5443899810661863,0.24132004173255933
ENSGACG00000002699,ENSGACG00000002699,6.854834686210636,-0.5439299744338024,0.24210388015810472,9.99226438842668,0.5439299744338024,0.24210388015810472
ENSGACG00000017702,eef1g,3.416599729590847,-0.5408441512630491,0.2482202843059951,4.969926658422027,0.5408441512630491,0.2482202843060549
ENSGACG00000020009,rps16,5.719206034813936,-0.5320071760863936,0.26144640529782087,8.268314498155341,0.5320071760863936,0.2614464052978211
ENSGACG00000018439,rpl26,6.862782320629431,-0.5326324498350528,0.2621016794724871,9.92581463695585,0.5326324498350528,0.2621016794724957
ENSGACG00000004968,rpl4,1.3568378093864917,-0.5306323284336341,0.26833094723202056,1.9600336903912867,0.5306323284336341,0.26833094723202033
ENSGACG00000014492,hbae5,168.84749322729851,-0.5119312635580808,0.2970451073998283,240.71984017502942,0.5119312635580808,0.2970451073998283
ENSGACG00000020072,eif4a1b,1.567008586239069,0.4845536093017583,0.3036316081897411,1.1198186990823324,-0.4845536093017583,0.30363160818973955
ENSGACG00000002088,rpl36,5.4891661719143725,-0.5074828723137808,0.30609792475976555,7.8019963478688625,0.5074828723137808,0.30609792475976555
ENSGACG00000016489,rps8a,6.251697540873198,-0.5089290850882882,0.3062142897592738,8.894673599167335,0.5089290850882882,0.3062142897592778
ENSGACG00000003574,rpl35,6.182818042576975,-0.5053106489742389,0.31129529421141944,8.7746428861232,0.5053106489742389,0.3112952942114627
ENSGACG00000014467,serbp1a,1.2875167758447803,-0.49961380269735167,0.3253714949789003,1.8203488255036662,0.49961380269735167,0.32537149497889545
ENSGACG00000013918,HBE1,188.72011155624978,-0.48551598427390275,0.3502662927304353,264.1700510602838,0.48551598427390275,0.35026629273043364
maker-chrY-augustus-gene-46.49,maker-chrY-augustus-gene-46.49,1.0044926834865828,-0.48596791952530294,0.35716406142966045,1.4069097027960855,0.48596791952530294,0.35716406142967455
ENSGACG00000015245,naca,4.310267066459789,-0.47455281209603895,0.3727885730677353,5.988198906313024,0.47455281209603895,0.3727885730677353
ENSGACG00000013902,ENSGACG00000013902,60.2179013854728,-0.46243795652672937,0.40200676924667655,82.95549537138456,0.46243795652672937,0.4020067692466777
ENSGACG00000006818,rps25,9.08326307019164,-0.44570430540036243,0.43997844584134604,12.36901289349946,0.44570430540036243,0.43997844584138945
ENSGACG00000003628,rpl30,9.675361834391863,-0.44327156696761083,0.4458218387396932,13.153073165255604,0.44327156696761083,0.4458218387397104
ENSGACG00000020625,rpl23a,7.146247948233118,-0.42364804563483505,0.4930582768236369,9.583738803679969,0.42364804563483505,0.4930582768235583
ENSGACG00000010457,ENSGACG00000010457,0.9064718589881118,-0.42699080010555757,0.49572693644178084,1.2187913922941642,0.42699080010555757,0.49572693644178084
ENSGACG00000006018,rpsa,7.222633545702647,-0.4206897959070637,0.49572693644178084,9.66633303702223,0.4206897959070637,0.49572693644178084
ENSGACG00000000741,rps26,6.764319960885471,-0.40616586562038703,0.5234146807209775,8.962293240628847,0.40616586562038703,0.5234146807209776
ENSGACG00000019282,ENSGACG00000019282,8.644818571421451,0.38494497894956003,0.5257686817188947,6.6190035892896155,-0.38494497894956003,0.5257686817189037
ENSGACG00000011139,pfdn4,0.7589990869949168,-0.4087532942126293,0.5290448823512468,1.0077432379748446,0.4087532942126293,0.5290448823511569
ENSGACG00000004818,ENSGACG00000004818,1.3789145716609221,0.38388593044658104,0.534382188796941,1.0566446395854185,-0.38388593044658104,0.5343821887969065
ENSGACG00000005090,ENSGACG00000005090,1.072930646537317,0.38388159481094924,0.5358336486940609,0.8221986854524271,-0.38388159481094924,0.5358336486940799
ENSGACG00000012793,ENSGACG00000012793,2.0032454087818135,-0.40021018999840186,0.5424118966346785,2.64348342294864,0.40021018999840186,0.542411896634678
ENSGACG00000018720,rps4x,3.2324795322220976,-0.39793091013310233,0.5463194969953996,4.258633544086405,0.39793091013310233,0.5463194969954225
ENSGACG00000017481,gtpbp4,1.048204672789955,-0.39668650498080993,0.553482509656065,1.3800022330103627,0.39668650498080993,0.5534825096560706
ENSGACG00000003250,rpl24,3.0382040242071104,-0.35242675275602187,0.668629408122085,3.8784192971142377,0.35242675275602187,0.6686294081219981
ENSGACG00000004038,psma3,1.124590270259484,0.32825400814825756,0.6925505180900905,0.8956677768673565,-0.32825400814825756,0.6925505180900291
ENSGACG00000011456,ada,1.3343195118665727,-0.338762054104901,0.7144675359688091,1.6874493225620104,0.338762054104901,0.7144675359688353
ENSGACG00000008265,rpl14,6.094952528724742,-0.33528520161988684,0.7161714098221318,7.688283040774417,0.33528520161988684,0.716171409822129
ENSGACG00000019805,btg1,1.0490877432809322,0.3210144499741391,0.7195161819132718,0.8397470353126809,-0.3210144499741391,0.7195161819132814
ENSGACG00000015834,btf3,1.2274679824583297,-0.310754115583723,0.8029737491848793,1.5224948338756241,0.310754115583723,0.8029737491848915
ENSGACG00000006059,RPL19,4.799046583215678,-0.3060619432972085,0.8101770263106485,5.9322781647583485,0.3060619432972085,0.8101770263106478
ENSGACG00000006703,rps13,4.761516087349147,-0.3065933588827039,0.8101770263106485,5.888056323110509,0.3065933588827039,0.8101770263106478
ENSGACG00000012607,ENSGACG00000012607,1.2212864890214892,0.28589423896656296,0.8310880224870322,1.0016598100232899,-0.28589423896656296,0.8310880224870322
ENSGACG00000015549,rps15,1.4787015371413474,-0.2954813153327688,0.8421392102765644,1.814733353548385,0.2954813153327688,0.842139210276564
ENSGACG00000002182,ENSGACG00000002182,10.650713191676198,-0.2864819665959364,0.8596403027589333,12.98788469857108,0.2864819665959364,0.8596403027589326
ENSGACG00000000061,cnbpa,1.4301326601376008,0.24783815029340317,0.8935747494000806,1.2042847564096877,-0.24783815029340317,0.8935747494000806
ENSGACG00000013304,ENSGACG00000013304,2.105240050489682,-0.26741816435921417,0.8935747494000806,2.5337477418225194,0.26741816435921417,0.8935747494000806
ENSGACG00000013157,rbm8a,1.7546610655717274,-0.26551624051850586,0.8935747494000806,2.109077675204376,0.26551624051850586,0.8935747494000806
ENSGACG00000001108,ENSGACG00000001108,2.5079201943752922,0.10730476806543532,1,2.3278471034622075,-0.10730476806543532,1
ENSGACG00000005108,psap,1.2115727136207397,0.0058507668454649275,1,1.2066245363910548,-0.0058507668454649275,1
ENSGACG00000008496,rplp0,6.129392277872854,-0.16310294433088268,1,6.861872751355529,0.16310294433088268,1
ENSGACG00000019739,cct4,0.9241332688076561,-0.1810588331827711,1,1.0477534756562232,0.1810588331827711,1
ENSGACG00000006713,ENSGACG00000006713,2.605941018873763,-0.19579936506257622,1,2.984389366233838,0.19579936506257622,1
ENSGACG00000009225,ENSGACG00000009225,1.2217280242669777,-0.13810871545656656,1,1.3444375772935817,0.13810871545656656,1
ENSGACG00000006447,ybx1,5.863588060088712,-0.09862688458674373,1,6.277395712010008,0.09862688458674373,1
ENSGACG00000015206,cirbpa,0.962546835165165,-0.19824632222112487,1,1.104376151205309,0.19824632222112487,1
ENSGACG00000017667,eif3f,1.07513832276476,-0.0037701927938621482,1,1.0779366374158599,0.0037701927938621482,1
ENSGACG00000006855,tpt1,3.436910350883323,0.038912883203033655,1,3.344949461362521,-0.038912883203033655,1
ENSGACG00000019396,gabarapb,0.993012767103879,-0.15392214330404794,1,1.1048441072015824,0.15392214330404794,1
ENSGACG00000020257,ubb,3.0911882536657433,0.201944500905336,1,2.6870033306020695,-0.201944500905336,1
ENSGACG00000020692,ENSGACG00000020692,5.077213787873501,0.00786224197316887,1,5.048777243794102,-0.00786224197316887,1
ENSGACG00000016901,ENSGACG00000016901,1.234974081631636,0.07227762823900696,1,1.1745695506463245,-0.07227762823900696,1
ENSGACG00000013530,hsp90ab1,4.751360776702908,-0.15719879645180157,1,5.297495855813432,0.15719879645180157,1
ENSGACG00000010464,zgc:92606,1.167419189071879,-0.0004938211187422992,1,1.1677841887003595,0.0004938211187422992,1
ENSGACG00000005975,ENSGACG00000005975,2.1237845308002035,-0.12187971983052859,1,2.310766709598227,0.12187971983052859,1
ENSGACG00000011905,rps2,11.20793067148282,-0.05260018599956506,1,11.62192114544892,0.05260018599956506,1
maker-chrY-augustus-gene-11.16,maker-chrY-augustus-gene-11.16,1.3749407544515246,-0.20726026165273437,1,1.587306739359495,0.20726026165273437,1
