"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000017373.1",1.29212802551192,2.63805808748847,0.541697006018696,4.86998831113611,1.11604850486983e-06,0.00022257626803877
"ENSGACT00000008206.1",21.0375616457816,0.832834965680417,0.171400722894412,4.85899330887576,1.17984120514997e-06,0.000232161286741376
"ENSGACT00000010087.1",7.92253258492853,-1.95509611919758,0.402651217639341,-4.85555744909924,1.2004854268193e-06,0.000233115314855253
"ENSGACT00000027732.1",28.7239178289978,1.37484422406048,0.284467059075647,4.83305247548846,1.34455327079547e-06,0.000257700222992202
"ENSGACT00000027543.1",85.7561880672758,-1.12333231854564,0.233098938040095,-4.81912242067966,1.44191061019001e-06,0.000272816881861336
"ENSGACT00000008124.1",37.1505167347314,-2.29597466706436,0.47900980830532,-4.79316838038713,1.64167724348205e-06,0.000300884899366869
"ENSGACT00000016342.1",2.54312416174373,-2.51715715766858,0.525069845857723,-4.79394727677934,1.63531268928429e-06,0.000300884899366869
"ENSGACT00000024032.1",50.8412612580028,-0.927445074249185,0.193541038378034,-4.79198149406252,1.65142138831254e-06,0.000300884899366869
"ENSGACT00000002782.1",177.218015958097,0.454328340745151,0.0957219065252926,4.74633610254204,2.07134417307848e-06,0.000366260159094317
"ENSGACT00000004276.1",7.78132146965508,-3.27036100358642,0.688741382704452,-4.74831494913929,2.05118444321495e-06,0.000366260159094317
"ENSGACT00000018950.1",43.7013115796775,-0.670480611639463,0.141301472723916,-4.7450362598095,2.08468988778443e-06,0.000366260159094317
"ENSGACT00000012809.2",27.6741970866191,-1.55685431941452,0.328462217738612,-4.73982770418196,2.13900027666039e-06,0.000371380777446518
"ENSGACT00000008924.1",11.3227085632484,-2.44723400959632,0.517059154164656,-4.73298652559395,2.21240181163308e-06,0.000379658441117221
"ENSGACT00000010042.1",48.1865034719604,-0.684475867596806,0.145196038901914,-4.71414973007078,2.42722138930061e-06,0.000410337484479622
"ENSGACT00000024288.1",62.7706557069439,-0.803958770615136,0.170600810068102,-4.71251437958708,2.44678809013462e-06,0.000410337484479622
"ENSGACT00000021891.1",4.23966017813407,-3.25963771295677,0.694585501584778,-4.69292506900809,2.69326157801414e-06,0.000446597240093625
"ENSGACT00000023848.1",3.21775810811285,-1.40645788323119,0.300174605950668,-4.68546591000551,2.79323789887544e-06,0.000458028943462265
"ENSGACT00000011930.1",11.2596195504212,-2.08316330575101,0.44543066078518,-4.67673981418103,2.91471692304751e-06,0.000472696619234452
"ENSGACT00000005389.1",25.8400460237108,0.634145764590648,0.135684340278776,4.67368425337615,2.95844046542466e-06,0.000474572439008013
"ENSGACT00000012083.1",96.7466111145021,0.490759394299317,0.105606780910143,4.64704434762466,3.36724796079488e-06,0.00052309310953064
"ENSGACT00000017599.1",19.178437447806,1.580130444034,0.339715919221263,4.6513288151352,3.29802979673133e-06,0.00052309310953064
"ENSGACT00000021807.1",45.5516217087517,-0.58431476037349,0.125731424437218,-4.64732474788163,3.3626756443602e-06,0.00052309310953064
"ENSGACT00000026496.1",27.9960051757801,-1.34073455702784,0.289251104819791,-4.63519251849754,3.56605435830661e-06,0.00054820656479051
"ENSGACT00000010639.1",71.5661164263671,-0.820810264469074,0.177226526969324,-4.63141877519919,3.63168470348511e-06,0.00055254023560859
"ENSGACT00000008490.1",8.66173061413493,-1.22086004454836,0.264252609472423,-4.62004915291391,3.83649144294094e-06,0.000571908492069923
"ENSGACT00000025944.1",1.80195879439048,-2.03542410979699,0.44044513140869,-4.62128870237941,3.81363626224311e-06,0.000571908492069923
"ENSGACT00000018171.1",1.43649292218507,-2.60605543132859,0.564706674738913,-4.61488335078292,3.93316161519167e-06,0.000580455991169987
"ENSGACT00000001667.1",62.3171239997942,1.12853587047227,0.24488615888592,4.6084101919292,4.05759566288722e-06,0.000592417924363676
"ENSGACT00000027653.1",6.58223693606027,-2.87877350299086,0.6249336046658,-4.60652696782143,4.09449981603842e-06,0.000592417924363676
"ENSGACT00000011079.1",21.4751007467136,1.90159041765754,0.413999268750789,4.5932216822398,4.36454987952752e-06,0.000625359486622011
"ENSGACT00000017014.1",1167.71641903427,0.414705803341726,0.090336836767708,4.59066110990913,4.41844244843325e-06,0.000626993977442096
"ENSGACT00000007810.1",1.57850820580838,-2.55721768323107,0.557567776973089,-4.58637996821415,4.50997492796556e-06,0.000633887714161103
"ENSGACT00000018951.1",3.36618974039319,1.22974057845682,0.268258043659051,4.58417038193193,4.55792471494347e-06,0.000634583518331469
"ENSGACT00000023186.1",116.540930890097,0.535779796249769,0.117082768475391,4.57607727615685,4.7377560062544e-06,0.000653456104114976
"ENSGACT00000025680.1",28.4794081389893,-1.65422304452287,0.361885915142293,-4.57111751329817,4.85130120501762e-06,0.000662921325774537
"ENSGACT00000001492.1",4.04897168507922,-1.85144268248407,0.405590194322089,-4.56481125136323,4.99943944960439e-06,0.000676896581626254
