"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGACT00000013068.1",38.4315507563234,2.62784174585189,0.471430408856282,5.57418803811826,2.48687008740926e-08,8.12412836640039e-06
"ENSGACT00000008175.1",107.962957355956,1.91084404046637,0.343215395435278,5.56747764197166,2.58453227545023e-08,8.26727261609641e-06
"ENSGACT00000015423.1",5.94567847291454,3.16781449666959,0.569704628466463,5.56045069389158,2.6907886581422e-08,8.43150388920721e-06
"ENSGACT00000000845.1",62.9908848692777,1.14070431913762,0.206097052688895,5.53479200335543,3.11597905526451e-08,9.56854848290625e-06
"ENSGACT00000014512.1",49.4035496471209,1.88285280522814,0.340755488344229,5.52552451723418,3.28502697432506e-08,9.88986356152685e-06
"ENSGACT00000020751.1",19.305317761077,-1.24669719417907,0.227757379150279,-5.47379496036645,4.40498715867337e-08,1.29466623658116e-05
"ENSGACT00000024138.1",7.53879996377441,2.83560035700841,0.518273961493459,5.4712383173512,4.46901853190058e-08,1.29466623658116e-05
"ENSGACT00000019958.1",17.4506433733622,2.37218385963139,0.43422422305101,5.46303898700908,4.68051753390174e-08,1.33082715213939e-05
"ENSGACT00000023955.1",3.30303137651565,2.49129757868582,0.45657157200231,5.4565324068692,4.85522697815622e-08,1.35540281859292e-05
"ENSGACT00000018014.1",82.8947725946832,1.00002412803903,0.184810014539261,5.41109274046718,6.26413184455928e-08,1.71749072038149e-05
"ENSGACT00000022297.1",47.5140038056277,-1.51751521484587,0.282454629987532,-5.37259812279536,7.76101715014017e-08,2.08295302541043e-05
"ENSGACT00000027732.1",28.7239178289978,1.95953424337217,0.364895746303222,5.37012081731376,7.86839100389506e-08,2.08295302541043e-05
"ENSGACT00000000873.1",9.89790027031126,2.32477489497835,0.433198253942759,5.36653800845083,8.02622929250805e-08,2.08872414503676e-05
"ENSGACT00000021596.1",23.3483942475667,-1.07448883501749,0.201034898991107,-5.34478759862,9.05231398343753e-08,2.31648714836166e-05
"ENSGACT00000011292.1",10.1362703521564,2.28483265518932,0.428809231385642,5.32831965348828,9.9125556356152e-08,2.41583141633708e-05
"ENSGACT00000014354.1",50.0392865636341,0.977078644585018,0.183340922099103,5.32929928244207,9.8592413714226e-08,2.41583141633708e-05
"ENSGACT00000020309.1",6.61148661544687,2.41598892316194,0.453140460494835,5.33165570896858,9.73213213378467e-08,2.41583141633708e-05
"ENSGACT00000006375.1",30.151587052107,1.69059660687934,0.318245729838805,5.31223657811732,1.08287894104363e-07,2.5978942594975e-05
"ENSGACT00000010174.2",304.290257572797,-0.825174564105742,0.155484284528266,-5.30712519666727,1.11367688851027e-07,2.62116064739738e-05
"ENSGACT00000018532.1",26.806347779548,1.59099478903546,0.299904676673813,5.30500159811075,1.126720090714e-07,2.62116064739738e-05
"ENSGACT00000013067.1",56.856213467026,1.73745049898865,0.329227735571925,5.27735154503431,1.31064305359637e-07,3.00352439476398e-05
"ENSGACT00000019018.1",11.5609802659218,1.78645989616454,0.339646541529987,5.2597617750417,1.44242149826361e-07,3.21403075733591e-05
"ENSGACT00000024467.1",4.00170966844281,2.65705920585041,0.505191022304234,5.2595139037334,1.44436708516463e-07,3.21403075733591e-05
"ENSGACT00000025546.1",2.5432226828467,3.0868020861075,0.587602483485287,5.25321483973066,1.49467015824246e-07,3.27845222995069e-05
"ENSGACT00000014504.1",6.50582411303363,2.55355845218828,0.487188771227665,5.24141483341988,1.59350021780836e-07,3.44600033017319e-05
"ENSGACT00000012387.1",25.7123760752993,1.70923457772015,0.326607343026168,5.23330113120944,1.66509138767022e-07,3.52791270316166e-05
"ENSGACT00000025198.2",1.69027510463138,3.01627924085464,0.576511738105721,5.23194766296591,1.67733246926404e-07,3.52791270316166e-05
"ENSGACT00000013852.1",50.7859116929935,1.95705774616474,0.37452229230691,5.22547732502126,1.73706408226366e-07,3.6041732323076e-05
"ENSGACT00000022368.1",23.532150297081,-5.48787728898048,1.05203668280294,-5.21643149776789,1.82402988023605e-07,3.73415397081925e-05
"ENSGACT00000002220.1",26.0689168054813,1.50765253762047,0.289308057053378,5.21123591570871,1.87586725700995e-07,3.77410119144716e-05
"ENSGACT00000024462.1",50.958337049187,0.982682859831972,0.188630023445677,5.20957820966911,1.8927041275331e-07,3.77410119144716e-05
"ENSGACT00000003030.1",2.68582055168726,3.12680711347792,0.60309136537932,5.18463253326681,2.16441186185264e-07,4.26056150344686e-05
"ENSGACT00000026072.1",10.630793461933,2.23072220380407,0.430529437831835,5.18134651845895,2.20289812005939e-07,4.28143009308758e-05
"ENSGACT00000021893.1",21.500525044947,2.0025301097974,0.388510839593571,5.15437384422088,2.54479811198116e-07,4.82380619893318e-05
"ENSGACT00000025718.1",9.68653606594184,3.11025190331175,0.60323546498032,5.15595001267577,2.5234821418156e-07,4.82380619893318e-05
"ENSGACT00000019366.1",1.80754921947786,3.2698572289058,0.636901679225526,5.13400629259127,2.83638605979108e-07,5.25525964316339e-05
"ENSGACT00000022824.1",22.983541556721,1.41114474217016,0.274878187560528,5.13370942486815,2.8408659006289e-07,5.25525964316339e-05
"ENSGACT00000001356.1",92.7502846530522,0.809160240445744,0.158054324089136,5.11950713850391,3.0633517483142e-07,5.46915148181584e-05
"ENSGACT00000012032.1",8.32709603075688,2.56209182122975,0.500116513095465,5.12298985164819,3.00728540997728e-07,5.46915148181584e-05
"ENSGACT00000014787.1",3.01465036235034,2.59072759943998,0.506039474737159,5.11961562047235,3.06159022554958e-07,5.46915148181584e-05
"ENSGACT00000008239.1",40.4617293829605,-0.716656164686242,0.140332038048187,-5.1068606617126,3.27555100350288e-07,5.56250372194235e-05
"ENSGACT00000008938.1",4.24912607807791,2.88674436066025,0.565403122791213,5.10563922323125,3.29678154680705e-07,5.56250372194235e-05
"ENSGACT00000012344.1",53.4072005242908,0.911794998440722,0.178301083055075,5.11379394234572,3.15751789893429e-07,5.56250372194235e-05
"ENSGACT00000015082.1",23.5036390662189,1.99124472184384,0.389996715257883,5.10579870019455,3.29400206233453e-07,5.56250372194235e-05
"ENSGACT00000024543.1",19.0724944912713,1.26981209604113,0.248616126864058,5.10752102873624,3.26412780679198e-07,5.56250372194235e-05
"ENSGACT00000021061.1",42.7482745124201,0.694565163332883,0.136399189062752,5.09215024008199,3.54025389121846e-07,5.90837589627915e-05
"ENSGACT00000020927.1",4.62182691634001,2.08575525375039,0.410199089903633,5.08473886239091,3.68132211611849e-07,6.0777440613853e-05
"ENSGACT00000027646.1",24.8351137362435,1.22865185767777,0.241796154799351,5.08135399711935,3.74753994570476e-07,6.12124769429264e-05
"ENSGACT00000012755.1",4.30476656129183,2.46643251258192,0.48673640118409,5.06728592022663,4.03527929460088e-07,6.5218608725581e-05
"ENSGACT00000009489.1",71.8110768806489,0.892133203907855,0.176266266949737,5.0612815449382,4.16447713532306e-07,6.66056061830732e-05
"ENSGACT00000021018.1",16.8625021310976,0.965293140113058,0.190894867596707,5.05667413831355,4.26631304553741e-07,6.68418066338586e-05
"ENSGACT00000021663.1",31.2522288062305,-0.995523090291826,0.196805116988916,-5.05842076427258,4.22742837050224e-07,6.68418066338586e-05
"ENSGACT00000012415.1",3.29697023045329,2.58703690983184,0.512967227241603,5.04327912670603,4.57620938302093e-07,7.09728473403063e-05
"ENSGACT00000025995.1",71.9374712784382,-0.812511017649214,0.161332913676265,-5.03623841617106,4.74769159653728e-07,7.28960567732333e-05
"ENSGACT00000009387.1",5.87794317478384,1.99531220474516,0.396697592363199,5.02980669194063,4.90974580145631e-07,7.46378584510497e-05
"ENSGACT00000005459.1",6.40726637359788,2.34419272507573,0.466329498299556,5.02690208023231,4.98466713201368e-07,7.50339011224882e-05
"ENSGACT00000006451.1",5.88896770929332,2.3684331366211,0.472068780354657,5.01713571238864,5.24475207674709e-07,7.68136854679221e-05
"ENSGACT00000010532.1",7.47626723639128,2.265288203585,0.45153739067541,5.01683415452391,5.25298747826744e-07,7.68136854679221e-05
"ENSGACT00000018598.1",8.40797044129372,1.77237983899728,0.353231926781561,5.01760940792117,5.23184081001181e-07,7.68136854679221e-05
"ENSGACT00000005355.1",49.1920516482785,-0.973860367205251,0.194246488837782,-5.01352880575636,5.34407625946271e-07,7.74084404601796e-05
"ENSGACT00000006637.1",3.57589707119374,2.08580220530881,0.416599391459864,5.00673368244649,5.53614403735958e-07,7.9441079952915e-05
"ENSGACT00000019944.1",11.8848467364719,2.40135138562591,0.48051464520516,4.99745722547255,5.8091218832449e-07,8.25863494401316e-05
"ENSGACT00000023337.1",21.8971361494679,1.57692209658896,0.316140620102131,4.98804011986668,6.09949039227991e-07,8.59188765899685e-05
"ENSGACT00000027211.1",3.60807103899808,2.51847253974526,0.505158909968422,4.98550553112621,6.18000112263316e-07,8.62615793062815e-05
"ENSGACT00000015634.1",75.9736096098024,1.73653070642572,0.34848204410108,4.98312821512843,6.25644636408296e-07,8.65418715983151e-05
"ENSGACT00000012527.1",12.0586918180583,1.97903564861604,0.398280013258524,4.96895546533851,6.73145265548103e-07,9.22810036359427e-05
"ENSGACT00000020050.1",5.27257625194823,2.91499771230387,0.588060710379618,4.95696730091373,7.1602021500267e-07,9.72900387712477e-05
"ENSGACT00000007873.1",20.9141889376841,2.58464808378937,0.523290543396239,4.93922184607921,7.84349385617609e-07,0.000105639477778708
"ENSGACT00000020366.1",2.855856918036,2.57386572192341,0.521628848328708,4.93428561355463,8.04446507853546e-07,0.000107404101578986
"ENSGACT00000017568.1",8.75037913509226,2.21998343648843,0.450121946629639,4.93196000130836,8.14085894527701e-07,0.00010775409331533
"ENSGACT00000022436.2",105.542983977486,-1.05654197411484,0.214677579814982,-4.92152918355709,8.58705941333643e-07,0.000112688641224246
"ENSGACT00000021799.1",84.0218542020561,-0.741751276350425,0.150799678445428,-4.91878553055969,8.70828190262278e-07,0.000113310983332941
"ENSGACT00000010178.1",9.90306982345025,1.80526986261235,0.367466849440637,4.91274210275119,8.98113784390006e-07,0.000113740742998369
"ENSGACT00000014261.1",9.75806859676534,1.23154350029546,0.250686401930436,4.91268569340754,8.983723049169e-07,0.000113740742998369
"ENSGACT00000016288.1",256.691457250654,1.85158004980566,0.376987706254663,4.91151307877103,9.03762579510289e-07,0.000113740742998369
"ENSGACT00000017007.1",32.493452391227,1.62535601756489,0.330644157537429,4.9157258052591,8.8454129239974e-07,0.000113740742998369
"ENSGACT00000000731.1",16.3052141793672,1.10239408557866,0.224811661056094,4.90363391471761,9.40797524185224e-07,0.000116491977309193
"ENSGACT00000008837.1",9.43921026364561,2.04488452303555,0.416981802936635,4.90401381699213,9.38978802545363e-07,0.000116491977309193
"ENSGACT00000017599.1",19.178437447806,2.16524979827888,0.441968871470087,4.89910022639553,9.6276526719e-07,0.000118258383299482
"ENSGACT00000026176.1",3.22796735417403,2.19535537335864,0.448291498113138,4.89716040254812,9.72314680222289e-07,0.000118483488889945
"ENSGACT00000020285.1",1466.94810567293,0.970668029491523,0.198424019326362,4.89188775021736,9.98734021193281e-07,0.000120744583948044
"ENSGACT00000002546.1",13.581229787058,2.06530608003595,0.422400583072169,4.88944893260976,1.01118650128349e-06,0.000121294980786772
"ENSGACT00000016988.1",2.47284458648125,3.40613201410534,0.697354254532195,4.88436399716277,1.03763233931051e-06,0.000122725834845275
"ENSGACT00000021126.1",4.37344368600541,2.4968806059423,0.511227891423316,4.88408525401598,1.03910111566274e-06,0.000122725834845275
"ENSGACT00000003019.1",6.29826188878911,2.05170901749821,0.420864672966809,4.87498511822116,1.08816658078183e-06,0.000126279537586713
"ENSGACT00000006670.1",27.5593286737624,1.20110706393708,0.246393181276425,4.87475772549716,1.0894207292989e-06,0.000126279537586713
"ENSGACT00000020888.1",10.7867064414823,1.42464725141452,0.292300800649089,4.87390813932401,1.09411880602916e-06,0.000126279537586713
"ENSGACT00000022406.1",83.0625296001425,1.12493647257511,0.230875780218211,4.87247502320029,1.10208792735571e-06,0.000126279537586713
"ENSGACT00000023178.1",3.22501200439289,2.56290389262933,0.527082634979036,4.86243279999401,1.15951749505816e-06,0.000131875789771282
"ENSGACT00000013978.1",6.57109085835478,2.2259652195798,0.45793962685286,4.86082681876103,1.16896484588131e-06,0.000131972692968101
"ENSGACT00000018746.2",14.3584960025906,2.49356633167893,0.513355457073323,4.85738740539535,1.18944733456328e-06,0.000132540199979116
"ENSGACT00000019717.1",44.7764784369651,-0.868128432110038,0.178734401553017,-4.85708640623685,1.19125619363801e-06,0.000132540199979116
"ENSGACT00000017245.2",6.16954641749589,2.11126553290042,0.434982652970069,4.85367753974708,1.21192742433327e-06,0.000133870026425992
"ENSGACT00000003634.1",60.208971060234,1.71642450118837,0.354263435768915,4.84505124685797,1.26579002431616e-06,0.00013403406919552
"ENSGACT00000003648.1",9.56188016413059,2.19332599553896,0.452685932929964,4.84513839726117,1.26523451649224e-06,0.00013403406919552
"ENSGACT00000005624.1",7.96477597592147,2.07734310420005,0.428645007626056,4.84630187507585,1.25784078688878e-06,0.00013403406919552
"ENSGACT00000013372.1",14.6441650780405,1.94843660232561,0.402036695506769,4.84641482755597,1.25712520804783e-06,0.00013403406919552
"ENSGACT00000022635.2",10.7873331195342,1.9300191030929,0.397836406119849,4.85128830193453,1.22662090241967e-06,0.00013403406919552
"ENSGACT00000023359.1",36.7458480190934,-0.992729388249218,0.204715676140448,-4.84930810852091,1.23892855302343e-06,0.00013403406919552
"ENSGACT00000012926.1",11.5154134200365,1.46781722750328,0.303199589218587,4.84109240149755,1.29127308460601e-06,0.000134872156061501
"ENSGACT00000020179.1",2.297000095747,-3.63239830986072,0.750252301141606,-4.84156903528794,1.28817906515969e-06,0.000134872156061501
"ENSGACT00000013272.1",9.51378925633696,1.97447491622276,0.408436248526097,4.83423036850413,1.33661732085191e-06,0.000138665015840272
"ENSGACT00000011829.1",25.806051029024,-1.05631223299043,0.218731107135279,-4.82927301390712,1.37032420638796e-06,0.00014120777090524
"ENSGACT00000027372.1",22.3127312022208,1.46217108238474,0.30327557795388,4.82126220729548,1.4265270012653e-06,0.000146019303849516
"ENSGACT00000009987.1",349.492615427026,-1.21155903665071,0.251388989927043,-4.81945942422665,1.43947724539373e-06,0.000146369096859439
"ENSGACT00000009195.1",2.77384793150583,2.54935124734871,0.529278757836982,4.81665135734374,1.45987436987024e-06,0.000147466520230182
"ENSGACT00000005276.1",5.77951128581145,2.25774683004702,0.469570403484217,4.80811144248982,1.52362826028902e-06,0.000151053386416959
"ENSGACT00000009230.1",23.6179611774534,1.62948324933428,0.338762180314326,4.81010969944266,1.50847484524643e-06,0.000151053386416959
"ENSGACT00000027288.1",86.1772154115677,-0.855853973260921,0.178008272197734,-4.8079449493798,1.52489741400473e-06,0.000151053386416959
"ENSGACT00000019842.1",119.593810754909,1.44919421480066,0.301534764153391,4.80606015319499,1.53933601729672e-06,0.000151506187240858
"ENSGACT00000006054.1",30.0901796249961,1.35219065507696,0.281452151376771,4.80433582924307,1.55266036660295e-06,0.000151579440318616
"ENSGACT00000023571.1",2.66966095560464,2.69066538825645,0.560156816071353,4.80341452796623,1.55982490363041e-06,0.000151579440318616
"ENSGACT00000000126.1",11.4581423539021,1.83095190190199,0.382698168305531,4.78432366167019,1.71564039312671e-06,0.000164816475462816
"ENSGACT00000001911.1",234.198860120238,0.511357166680349,0.106939741252274,4.78173184909849,1.73791406928509e-06,0.000164816475462816
"ENSGACT00000008795.1",103.752416418588,0.790906116662301,0.165324172407378,4.78397142502196,1.71865127623456e-06,0.000164816475462816
"ENSGACT00000013769.1",15.0987911641976,1.62272588079895,0.33936817803499,4.7816088420395,1.73897805294882e-06,0.000164816475462816
"ENSGACT00000006188.1",22.2089045412744,1.22702129413868,0.256840038722481,4.77737544442783,1.77597989999362e-06,0.000167290769230074
"ENSGACT00000010464.1",3.1350791227913,2.6927699187332,0.563801329006683,4.77609714662678,1.78730073939654e-06,0.000167330582638381
"ENSGACT00000008692.1",22.2325421203854,2.15095366711952,0.450654835434719,4.77295148746074,1.81545533019487e-06,0.000168936370544316
"ENSGACT00000015949.1",266.31853589891,0.992787638208914,0.208342516052456,4.7651706287302,1.88693900334662e-06,0.000174530490707132
"ENSGACT00000022711.1",24.7211358431444,1.24433951151161,0.261356781902077,4.76107603734512,1.92563473655665e-06,0.000177043088293957
"ENSGACT00000005741.1",8.02152184405091,1.71487988170658,0.360363559451475,4.75874942604316,1.94796074541482e-06,0.00017802969812559
"ENSGACT00000010272.1",77.5404671842297,1.59941686390168,0.336304461500569,4.75585978480685,1.97603591473994e-06,0.000178470914323041
"ENSGACT00000014337.1",13.4143373532471,2.78387102401102,0.58521954532041,4.75696863898632,1.9652168541613e-06,0.000178470914323041
"ENSGACT00000013816.1",26.0907143468262,2.0691319612941,0.435689208713515,4.74910078081517,2.04323108780267e-06,0.000183460643989018
"ENSGACT00000027105.1",58.7032576717068,-0.867210230878561,0.183147386761713,-4.73504015652081,2.19011731493466e-06,0.000195506170078528
"ENSGACT00000022207.1",49.7780483134115,0.604705640210923,0.127847785545804,4.72988748009465,2.24644309035329e-06,0.000199375070573899
"ENSGACT00000004765.1",2.03983648666812,2.30686026084367,0.488582478022097,4.72153702724341,2.34069007216572e-06,0.0002053654592459
"ENSGACT00000019999.1",40.9818608864356,1.89218587314161,0.400753221265443,4.72157370854495,2.34026788708789e-06,0.0002053654592459
"ENSGACT00000019886.1",6.72006339198782,1.57392291537772,0.333487015319571,4.71959279694737,2.36317223376474e-06,0.000205854308372887
"ENSGACT00000021564.1",8.65195372863414,1.91058348203331,0.404892555406787,4.71874193911465,2.37307623954677e-06,0.000205854308372887
"ENSGACT00000012781.1",57.3237470304307,1.3776000159981,0.29213092721897,4.71569384697672,2.4088842267061e-06,0.000206625745345505
"ENSGACT00000018499.1",22.5519871919808,1.79040375688268,0.379644884264229,4.71599600335081,2.40531156102552e-06,0.000206625745345505
"ENSGACT00000004772.1",31.5865545047704,1.95688844679541,0.415150604868378,4.71368323651084,2.43278754161659e-06,0.000207516777299895
"ENSGACT00000009651.1",64.8128987797087,-1.00386790304479,0.213051668665368,-4.7118518682974,2.45475795084645e-06,0.000208233997664621
"ENSGACT00000009281.1",40.0794638277181,-0.70804277781475,0.150469523086508,-4.70555607069801,2.53174906374199e-06,0.000212417896856254
"ENSGACT00000027289.1",26.5085715856792,1.00056750254107,0.212632693349241,4.70561458250297,2.5310229685654e-06,0.000212417896856254
"ENSGACT00000012130.1",2.32179221596541,2.66619183635504,0.566824307425172,4.70373588681535,2.5544365330771e-06,0.000213156622439488
"ENSGACT00000017001.1",37.7111880200025,1.14756913570713,0.244027547975739,4.70262126233889,2.56842584357637e-06,0.000213165461633901
"ENSGACT00000016715.1",22.3201458416768,1.11846213690431,0.238137531950196,4.69670667930758,2.64389697541181e-06,0.000218249430970284
"ENSGACT00000008621.1",95.329052933795,1.68894497706763,0.359727990807349,4.6950613247445,2.66526753384261e-06,0.000218836993126307
"ENSGACT00000022140.1",10.4377219479714,2.25693624987841,0.481113425523796,4.69106894579226,2.71781360173019e-06,0.000220985430179404
"ENSGACT00000025735.1",18.6192353639902,-1.68050833883838,0.358249516511743,-4.69088794648324,2.72021924605363e-06,0.000220985430179404
"ENSGACT00000006727.1",31.9150486067425,2.54615933775531,0.543392935883039,4.68566882198731,2.79047172390319e-06,0.000222045653523666
"ENSGACT00000011043.1",8.79953131742616,2.22658830010929,0.475079759467904,4.68676733903187,2.77554189070661e-06,0.000222045653523666
"ENSGACT00000016554.1",43.9745804127918,-0.809915889330428,0.172886240692999,-4.6846752296999,2.80404188412912e-06,0.000222045653523666
"ENSGACT00000021854.1",36.3989838555113,-1.09450735573043,0.233634000160236,-4.68470922459817,2.80357654844933e-06,0.000222045653523666
"ENSGACT00000024307.1",26.0919247964931,0.734090931800544,0.156704250401718,4.68456298995509,2.80557879273097e-06,0.000222045653523666
"ENSGACT00000018281.2",46.7298863277288,1.68439285282977,0.359993941653964,4.67894777642911,2.88350868216008e-06,0.000227043037466081
"ENSGACT00000026995.1",2.86440765739294,2.36349369818961,0.505476597996045,4.67577274113114,2.92848775030502e-06,0.000229408167949915
"ENSGACT00000006439.1",1.37153975075596,2.77529116000304,0.594270748617114,4.6700786913393,3.01084378310739e-06,0.000234662413430613
"ENSGACT00000018094.1",4.79831871819438,1.47985002139579,0.317051576242511,4.66753718412004,3.048315945514e-06,0.000235195191092573
"ENSGACT00000018149.1",18.0682963458554,1.57955777750895,0.338400516311223,4.66771680707558,3.04565294624646e-06,0.000235195191092573
"ENSGACT00000000502.1",4.24408176948582,2.80165360029424,0.601202935613114,4.66007970742371,3.16086957260314e-06,0.000235613774871941
"ENSGACT00000008479.1",13.9720444922145,1.75780708618997,0.377298825318178,4.65892541464343,3.1786433846735e-06,0.000235613774871941
"ENSGACT00000008790.1",25.2300727500796,1.71620001657109,0.368349507136326,4.6591619734024,3.17499305847665e-06,0.000235613774871941
"ENSGACT00000009529.1",32.6257093419711,-1.00254142015103,0.215226702756612,-4.65807173232007,3.19185001780408e-06,0.000235613774871941
"ENSGACT00000010419.1",37.4230215075408,-0.818531008007043,0.17565905664435,-4.65977117060517,3.16561106834422e-06,0.000235613774871941
"ENSGACT00000012621.1",17.0945062325612,2.38571889229587,0.511779135949832,4.66161811748756,3.13732925924241e-06,0.000235613774871941
"ENSGACT00000013418.1",19.7756157676997,1.34753739230145,0.288919301199186,4.66406151028461,3.10028644578638e-06,0.000235613774871941
