Date,exposed,n_worm_exp,Worm,Pop,Family,Name,RNAseq,FishID,Sex,worm_present,n_worms_found,avg_worm_mass,total_worm_mass,HK_count,weight,length,Freq Gran,Freq Lymph,Gran1,Gran2,Gran3,Gran4,Lobed_Gran,Lymph1,Lymph2,Lymph3,Lymph4,ISlymph,ISprecur,ISmyeloid,ISeos,Gran_bead1,Gran_ bead2,Gran_bead3,Lymph_bead1,Lymph_bead2,Lymph_bead3,A_Freq Gran,A_Freq Lymph,ROS1,ROS2,ROS3,ROS4,PMAhi,PMAlow,MFI_DHR,avg_spots_per_area,average_spot_size,avg_freq_pigmented,avg_CV,lymph,precursor,myeloid,eosinophil,BG_ROS_L,BG_ROS_G,PMA_ROS_L,PMA_ROS_G,BG_Lhi_MFI,BG_Llow_MFI,BG_Ladj_MFI,BG_Ghi_MFI,BG_Glo_MFI,BG_Gadj_MFI,P_Lhi_MFI,P_Llo_MFI,P_Ladj_MFI,P_Ghi_MFI,P_Glo_MFI,P_Gadj_MFI,NOTES
1/9/2014,F,0,Gos,RG,RG30,C2,No,RG30C2,M,F,0,NA,NA,4.048,2.714,58.85,49.9148,48.2453,38.157,32.901,19.0444,9.8976,61.843,56.7797,28.178,8.8983,6.1441,38.4923,4.2462,45.4462,1.3231,NA,NA,NA,NA,NA,NA,27.4,69.5,5.82,25.2,0.43,58.2,26.5,71,,,,,,50.2,9.29,23.2,0.58,0.85,16.1,7.41,87.5,485000,35409,449591,312120,79572,232548,1200000,45358,1154642,802000,74723,727277,
1/9/2014,T,5,Gos,RG,RG30,E1,No,RG30E1,F,F,0,NA,NA,3.948,2.984,62.2,41.0477,56.4113,45.619,31.1429,14.1905,9.0476,54.381,59.3902,27.5121,7.4151,5.6826,41.6273,6.4483,35.9892,1.3842,NA,NA,NA,NA,NA,NA,23.4,71.9,4.17,26.2,0.29,57.6,22.3,71.5,,,,,,46.7,9.02,19.5,0.57,0.6,12.6,7.37,79.8,596000,33371,562629,219250,48637,170613,822000,37440,784560,723000,54383,668617,
1/9/2014,T,5,Gos,RG,RG30,E2,No,RG30E2,M,F,0,NA,NA,6.6192,3.476,62.98,55.8852,42.4702,42.412,37.2764,13.9065,6.4051,57.588,64.8443,24.0699,6.53,4.5558,36.7347,3.4514,48.6795,1.6507,NA,NA,NA,NA,NA,NA,32.1,64.2,5.03,29.2,0.6,54.7,36.2,60.4,,,,,,47.8,6.72,29.3,0.48,1.03,8.39,15,92.8,802000,27265,774735,290020,65896,224124,669000,34435,634565,690000,96092,593908,
1/9/2014,T,5,Gos,RG,RG30,E3,No,RG30E3,M,F,0,NA,NA,2.652,2.146,57.76,38.0668,60.1071,38.7097,31.5136,20.4301,9.3466,61.2903,60.4505,28.2347,6.7575,4.5574,54.3833,2.2068,30.0181,1.3603,NA,NA,NA,NA,NA,NA,17.5,77.8,3.42,17,0.5,68.1,17.6,77.1,,,,,,55.4,7.23,14.9,0.58,0.63,9.47,5.92,80.5,594000,21295,572705,277131,57708,219423,849000,26424,822576,676000,48298,627702,
1/9/2014,T,5,Gos,RG,RG30,E4,No,RG30E4,F,F,0,NA,NA,3.23,2.807,63.1,72.6502,21.2367,46.644,27.9669,15.0292,10.3599,53.356,59.5674,23.4609,10.1498,6.822,14.5054,7.9554,47.9714,3.2883,NA,NA,NA,NA,NA,NA,53.1,42,8.98,44.4,0.76,34.9,51.3,44.3,,,,,,24.1,8.16,47.9,0.52,2.03,18.7,19.3,91.5,506000,47962,458038,305639,71907,233732,885000,46318,838682,805000,99162,705838,
1/9/2014,T,5,Gos,RG,RG30,E5,No,RG30E5,M,F,0,NA,NA,5.187,2.641,57.5,68.8607,28.5752,31.3244,41.3436,17.9271,9.405,68.6757,69.1952,19.7965,6.383,4.6253,21.224,5.5324,60.0245,2.1787,NA,NA,NA,NA,NA,NA,37,59.3,7.76,30.6,0.21,51.8,39,58.1,,,,,,41.2,9.06,31.1,0.31,0.49,9.09,18.6,89.6,613000,27360,585640,283007,57910,225097,811000,36157,774843,609000,65209,543791,
6/5/2014,F,0,Echo,RG,RG31,C1,No,RG31C1,M,F,0,NA,NA,1.0152,1.59,52.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.46,0.78,0.1,4.47,0.29,0.12,18.6,76.7,4.16,12.4,3.96,68.2,23,73.7,,,,,,53.9,4.73,11.8,0.57,2.86,23.6,13.2,71.1,1120000,20540,1099460,415000,68902,346098,1550000,23296,1526704,2130000,110816,2019184,R10 and RG31 mixed together
6/5/2014,T,5,Echo,RG,RG31,E1,No,RG31E1,M,F,0,NA,NA,1.974,2.32,60.84,28.6761,67.2813,28.6892,38.3347,20.6925,12.2836,71.3108,33.5559,47.9621,7.2382,11.2439,64.7754,2.1749,15.7683,0.7092,6.52,1.06,0,4.48,0.31,0.068,21.4,74.6,2.23,13.5,0.8,73,41.9,55.5,,,,,,51.2,5.56,14.9,0.45,0.67,11.2,26,88.3,876000,21219,854781,334481,76576,257905,1610000,23014,1586986,1620000,111720,1508280,R10 and RG31 mixed together
6/5/2014,T,5,Echo,RG,RG31,E2,No,RG31E2,M,F,0,NA,NA,2.052,3.07,61.15,20.2906,78.3074,27.5126,34.5477,24.6231,13.3166,72.4874,45.8659,40.6901,6.6732,6.7708,74.5348,2.6765,14.0454,0.4079,9.22,1.44,0.33,5.22,0.47,0.11,18.4,76.4,2.54,17.2,0.3,64.2,33.1,62.5,,,,,,49.9,8.72,12.6,0.44,0.23,10.2,21.1,84.2,1050000,25996,1024004,314712,64045,250667,1430000,18258,1411742,1450000,108149,1341851,R10 and RG31 mixed together
6/5/2014,T,5,Echo,RG,RG31,E3,No,RG31E3,F,F,0,NA,NA,1.232,3.46,63.86,46.2123,51.8875,40.3509,29.7149,18.6952,11.239,59.6491,51.7578,32.7148,7.959,7.5684,44.9709,5.8779,33.7471,0.6334,6.94,0.75,0.2,4.59,0.47,0.071,25.3,70.4,4.93,26.5,0.23,53.7,36.7,57.5,,,,,,49,6.19,18.5,0.44,0.12,12.2,20.7,82.2,1140000,21831,1118169,309641,59530,250111,1930000,17603,1912397,1550000,98905,1451095,R10 and RG31 mixed together
6/5/2014,T,5,Echo,RG,RG31,E4,No,RG31E4,M,F,0,NA,NA,2.544,2.79,61.35,48.087,47.8361,25.8696,37.8696,22.087,14.1739,74.1305,50.1748,35.3584,6.6434,7.8234,44.9718,3.0943,36.9015,0.5018,8.24,0.86,0.25,5.39,0.48,0.13,24.8,72.4,4.41,19.8,1.67,63.8,36.9,59.7,,,,,,55.1,5.07,19,0.28,1.37,15,22.9,84.6,993000,19015,973985,334481,77830,256651,1660000,21133,1638867,1330000,85105,1244895,R10 and RG31 mixed together
1/30/2014,F,0,Gos,RG,RG34,C1,No,RG34C1,F,F,0,NA,NA,1.8576,1.26,48.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,1.04,0.64,6.29,0.54,0.18,20.9,70.1,4.95,27.9,0.22,51.9,27.1,67,,,,,,37.5,12.8,20.1,0.77,0.54,22.8,16.6,82.8,477000,36031,440969,294105,66822,227283,1450000,49666,1400334,1150000,84146,1065854,
1/30/2014,F,0,Gos,RG,RG34,C2,No,RG34C2,F,F,0,NA,NA,1.476,1.7,53.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81,1.23,0.62,7.3,0.62,0.08,16.7,78.1,5.2,18.5,0.3,66.7,20.4,76.4,,,,,,56.7,7.96,14.3,0.34,0.59,28.8,11.5,78.9,459000,24646,434354,328930,61882,267048,1590000,39727,1550273,1120000,80692,1039308,
1/30/2014,T,5,Gos,RG,RG34,E1,No,RG34E1,F,F,0,NA,NA,1.512,1.38,49.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,0.75,0.31,6.52,0.48,0.12,18,75.2,4.25,18.6,0.24,60.6,23,64.3,,,,,,50.5,9.4,15.3,0.48,0.4,22.2,14.3,81.7,667000,16637,650363,273282,57910,215372,1280000,15413,1264587,920000,60388,859612,
1/30/2014,T,5,Gos,RG,RG34,E2,No,RG34E2,F,F,0,NA,NA,1.1468,2.17,57.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47,0.83,0.44,6.15,0.44,0.074,25.2,70.5,3.24,29.5,0.28,56.2,25.4,68.1,,,,,,41.3,11.2,20.2,0.53,0.42,12.2,15.8,74.1,518000,26332,491668,253933,61451,192482,797000,24137,772863,646000,38500,607500,
1/30/2014,T,5,Gos,RG,RG34,E3,No,RG34E3,M,F,0,NA,NA,2.208,1.57,51.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85,1.36,0.36,6.28,0.4,0.077,10.9,82.1,2.45,19.1,0.37,66.3,27.3,67.4,,,,,,54.9,8.44,7.39,0.74,0.52,14.3,20.7,83.9,1140000,19252,1120748,248661,47463,201198,1350000,20142,1329858,1340000,96766,1243234,
1/30/2014,T,5,Gos,RG,RG34,E4,No,RG34E4,M,F,0,NA,NA,1.736,1.789,49.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,1,0.52,5.78,0.42,0.12,13,81.8,3.1,29.4,0.74,53.6,15.9,79,,,,,,45.9,12.5,13,0.33,0.91,16.1,12.4,64,870000,29643,840357,240957,50540,190417,1220000,32795,1187205,2370000,57910,2312090,
1/30/2014,T,5,Gos,RG,RG34,E5,No,RG34E5,F,F,0,NA,NA,2.068,1.04,46.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12,0.9,0.36,6.45,0.42,0.053,10.9,85.6,1.82,13.1,0.29,75.4,18.6,77.5,,,,,,64.6,8.94,9.13,0.19,0.37,18.9,13,79.4,705000,20855,684145,261137,68237,192900,1770000,26424,1743576,1620000,84146,1535854,
2/5/2014,T,5,Gos,RR,RR10,E2,No,RR10E2,M,F,0,NA,NA,0.74,1.66,51.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11,0.63,0.21,2.97,0.22,0.17,23,69.6,3.47,11.7,24.6,49.7,30.3,64.1,,0.001584016,50.6664,7.538467729,,37.6,5.68,17.1,0.73,24.5,35.6,13.9,75.9,751000,21518,729482,622000,67056,554944,917000,33488,883512,876000,55148,820852,
4/3/2014,F,0,Echo,RR,RR11,C1,No,RR11C1,M,F,0,NA,NA,3.348,2.1,52.72,51.278,47.0404,26.279,40.6209,22.3437,10.7564,73.721,39.7521,45.5672,5.5767,9.1039,43.2373,3.5848,43.2593,1.4955,6.96,0.73,0.2,5.68,0.47,0.11,35.1,56.4,8.3,35.3,1.77,40.1,34.6,61.3,,,,,,25.4,13.5,31.4,1.55,3.14,17.6,20.7,80.9,688000,53256,634744,390415,102330,288085,2770000,51609,2718391,3210000,86531,3123469,
4/3/2014,F,0,Echo,RR,RR11,C2,No,RR11C2,M,F,0,NA,NA,2.695,2.21,57.07,31.3591,66.3049,30.2483,40.1806,17.3815,12.1896,69.7517,45.0534,33.452,10.2135,11.2811,57.0754,5.3093,22.7222,0.9674,8.05,1.04,0.79,5.72,0.57,0.1,17.5,78.6,6.58,14.1,0.21,67.6,13.9,82.1,,,,,,57.6,10.4,14.4,0.31,0.71,25.7,8.13,59,395915,29746,366169,393155,116454,276701,3550000,40285,3509715,4150000,129327,4020673,
4/3/2014,T,5,Echo,RR,RR11,E1,No,RR11E1,M,F,0,NA,NA,2.967,1.78,52.92,24.9311,72.9568,29.4659,34.9908,21.547,13.9963,70.5341,46.4443,36.7527,8.8735,7.9295,61.9484,3.2765,16.6011,1.3106,8.86,1.57,1.19,6.43,0.64,0.33,19.9,74.7,2.91,13.3,0.61,70.4,14.6,81.2,,,,,,52.7,9.9,17,0.88,0.95,23.5,8.03,66.3,494000,20782,473218,286993,85330,201663,2590000,29746,2560254,5070000,151356,4918644,
4/3/2014,T,5,Echo,RR,RR11,E2,No,RR11E2,M,F,0,NA,NA,1.836,1.92,55.35,36.6605,61.7295,29.611,39.2723,20.3262,10.7905,70.389,36.2891,45.5291,8.8674,9.3145,55.51,4.1894,32.6047,0.3643,7.62,0.87,0.87,5.87,0.54,0.19,31,63.1,5.98,36.5,0.7,42.4,27.7,68.4,,,,,,27.3,23.6,25.7,0.49,1.76,18.9,19.2,67.1,429000,49320,379680,296170,72159,224011,2330000,53442,2276558,3330000,120596,3209404,
4/3/2014,T,5,Echo,RR,RR11,E3,No,RR11E3,F,F,0,NA,NA,2.016,1.94,55.72,63.4122,34.7337,31.9751,30.6687,22.4261,14.93,68.0248,48.4952,32.8223,9.9375,8.745,25.7716,8.777,48.9969,1.7168,9.16,2.16,1.6,6.7,0.9,0.7,38.7,54.5,7.99,36.2,1,40.4,32.1,62.3,,,,,,25.7,14.5,32.1,0.91,1.27,19.8,16.9,69.6,858000,42896,815104,350301,102330,247971,1460000,45676,1414324,1640000,122722,1517278,
4/3/2014,T,5,Echo,RR,RR11,E4,No,RR11E4,M,F,0,NA,NA,1,1.62,51.57,44.3455,53.3393,26.004,36.747,21.1847,16.0643,73.996,41.3189,43.4057,8.0968,7.1786,43.9728,5.4754,37.4363,1.6978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/3/2014,T,5,Echo,RR,RR11,E5,No,RR11E5,F,F,0,NA,NA,1.98,1.75,52.12,39.6051,58.4204,36.6569,28.2991,24.1935,10.8504,63.343,67.5944,18.5885,8.4493,5.3678,49.6089,5.7542,32.1788,1.2291,6.94,0.58,0.25,5.22,0.34,0.043,18.8,79,4.59,17.2,0.64,69.9,16.7,81.4,,,,,,64.5,7.5,16.8,0.44,1.13,20.4,6.74,82,584000,35532,548468,351528,101973,249555,3730000,35409,3694591,5070000,87442,4982558,
4/30/2014,T,5,UBC,RR,RR12,E3,No,RR12E3,F,F,0,NA,NA,7.956,1.73,54.41,29.641,67.8196,36.1152,35.8936,17.5037,10.4874,63.8847,35.0872,37.96,13.1052,13.8476,57.1147,6.3047,23.1392,0.7443,7.82,0.88,0.24,4.9,0.5,0.12,40.8,55.3,5.09,41.2,0.55,39.6,49,48,,,,,,32.7,12.5,33.3,0.54,0.63,10.9,30.4,84.3,1240000,31720,1208280,396691,86851,309840,2200000,34545,2165455,3310000,144296,3165704,
4/30/2014,T,5,UBC,RR,RR12,E5,No,RR12E5,M,F,0,NA,NA,2.173,2.04,51.79,50.1695,47.5,25,44.1723,19.5946,11.2331,75,55.0847,27.8323,7.4487,9.6343,39.8729,6.0169,42.5847,1.6737,8.24,0.93,0.43,5.66,0.64,0.13,29.5,67.8,6.56,20.6,4.8,59.4,26.9,70.3,,,,,,53.5,4.3,24.1,0.58,3.96,25.7,8.17,80.9,1310000,26102,1283898,439000,88993,350007,2300000,32109,2267891,2990000,108149,2881851,
5/6/2014,T,5,UBC,RR,RR13,E3,No,RR13E3,F,F,0,NA,NA,1.6768,2.41,61.05,20.0417,77.2781,31.7979,35.364,17.9792,14.8588,68.202,34.7206,47.052,5.1252,13.1021,71.1733,2.1739,12.3883,1.1614,7.71,0.79,0.27,4.25,0.42,0.12,25.4,69.5,2.71,23,0.17,59,43.2,53.8,,,,,,42.1,6.66,15.3,1.15,0.71,9.04,29.3,86.4,367231,32109,335122,382453,63785,318668,1300000,20792,1279208,1380000,104691,1275309,
4/16/2014,F,0,Echo,RR,RR14,C1,No,RR14C1,M,F,0,NA,NA,1.575,1.77,51,47.7815,50.1908,23.5147,33.4998,26.4104,16.5751,76.4853,57.0342,29.7529,7.1768,6.0361,44.9666,3.8406,39.2653,1.646,9.92,1.39,1.19,8.06,0.88,0.44,32.9,55.9,6.92,31.7,1.09,43.6,32.4,59.6,,,,,,29.4,11.4,27.7,2.3,3.39,20.3,17.1,69.7,449000,52518,396482,441000,120596,320404,2100000,47795,2052205,2760000,97105,2662895,
4/16/2014,F,0,Echo,RR,RR14,C2,No,RR14C2,M,F,0,NA,NA,1.7316,1.81,52.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52,1.33,0.78,8.12,0.95,0.45,35.5,57.8,14.2,24.2,1.46,42,42.7,51.7,,,,,,31.1,8.35,32.5,0.61,13.3,34.7,25.7,88.7,401000,51609,349391,483000,180895,302105,1940000,42154,1897846,1110000,70910,1039090,
4/16/2014,T,5,Echo,RR,RR14,E1,No,RR14E1,F,F,0,NA,NA,3.24,1.7,52.98,68.8656,28.3858,25.2903,35.4862,23.4761,15.7475,74.7098,52.0246,33.3627,6.5141,8.0986,22.5137,5.1724,55.922,1.0495,10.1,1.28,0.53,8,0.92,0.42,47.7,47.5,9.58,36.1,0.77,33.1,52.7,41.6,,,,,,22.6,12.4,43.2,0.48,10.2,21.1,32.1,87.4,355236,62752,292484,449000,137244,311756,1210000,80130,1129870,953000,140153,812847,
4/16/2014,T,5,Echo,RR,RR14,E2,No,RR14E2,F,F,0,NA,NA,2.24,1.39,49.87,50.8914,45.1864,25.9236,41.5924,18.4076,14.0764,74.0764,33.142,46.7719,10.4735,9.6126,34.846,9.7245,35.7212,1.1345,9.54,1.14,1.42,9.42,1.26,0.89,45.8,46,NA,NA,NA,NA,46.3,46.2,,,,,,17.5,13.5,38.5,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
4/16/2014,T,5,Echo,RR,RR14,E3,No,RR14E3,F,F,0,NA,NA,3.552,1.49,50.81,66.0745,31.7047,27.1127,37.1319,21.3188,14.4366,72.8873,51.501,33.4223,6.471,8.6057,25.7614,4.5262,52.665,1.3536,9.98,1.2,0.68,8.77,0.94,0.29,34.8,61.2,5.78,28.6,0.9,50,41.4,53.1,,,,,,42.9,6.4,31.8,0.35,4.48,18.1,19.5,92.5,371759,43046,328713,409000,120175,288825,2970000,37310,2932690,3740000,160062,3579938,
5/5/2014,T,5,UBC,RR,RR15,E1,No,RR15E1,M,F,0,NA,NA,4.9536,2.65,58.61,26.3892,69.263,34.3612,37.1806,17.1806,11.2775,65.6387,64.9211,22.5915,5.7737,6.7137,64.5199,2.4645,19.0653,0.5813,6.67,1.01,0.59,4.75,0.51,0.11,19.1,78.1,3.15,16.9,0.8,66.3,17.1,78.9,,,,,,62.9,4.2,13.8,1,0.81,17.4,7.45,64.3,844000,17674,826326,294911,54663,240248,1490000,22278,1467722,5960000,56468,5903532,
5/5/2014,T,5,UBC,RR,RR15,E2,No,RR15E2,M,F,0,NA,NA,5.9904,2.63,58.75,40.2007,55.9902,35.6597,40.3974,14.8242,9.1187,64.3403,56.5472,32.9554,4.9744,5.523,47.9623,4.3416,32.0704,0.7373,6.16,0.94,0.84,4.11,0.39,0.07,35.6,60.8,6.26,30.9,2.04,48.1,33.4,64.3,,,,,,41.4,5.41,28.1,0.92,2.53,17.8,12.5,81.8,954000,27184,926816,280883,64045,216838,2140000,39660,2100340,4020000,69183,3950817,
5/15/2014,T,5,UBC,RR,RR18,E1,No,RR18E1,F,F,0,NA,NA,2.44,2.21,59.43,22.4165,74.9739,38.5332,36.3213,14.319,10.8265,61.4668,43.4041,43.5781,4.7685,8.2492,68.8413,1.6962,14.5616,0.4958,10.3,1.28,0.6,5.28,0.52,0.097,22.1,71.2,2.93,17.7,0.34,64,32.6,64.4,,,,,,42.2,5.94,13,1.91,0.66,11.8,20.5,80.1,492000,29967,462033,244655,68068,176587,1350000,21654,1328346,1390000,99307,1290693,Media contaminated
5/15/2014,T,5,UBC,RR,RR18,E2,No,RR18E2,M,F,0,NA,NA,1.127,1.54,54.06,32.0755,63.7818,44.1176,31.8414,13.4271,10.6138,55.8823,52.09,31.8328,7.0096,9.0675,56.2346,3.1993,21.7391,0.7793,9.45,1.64,2.29,5.9,0.74,0.22,22.8,74.1,6.83,14.5,0.73,64.8,25.6,70.8,,,,,,58.5,2.64,17,0.63,0.89,28.9,14.6,79.6,625000,26102,598898,283174,80075,203099,3410000,24066,3385934,4120000,85105,4034895,Media contaminated
6/26/2014,F,0,Echo,RR,RR20,C1,No,RR20C1,M,F,0,NA,NA,2.752,2.45,56.77,69.152,28.5555,23.7528,35.6936,25.008,15.5455,76.2471,40.9977,38.9712,10.1325,9.8207,21.2553,5.5642,49.0096,8.7469,7.49,0.95,0.35,4.93,0.55,0.15,49.4,46.9,14.3,39.6,0.36,33.9,51.6,45.1,,,,,,24.8,7.88,40.1,0.81,0.45,22.4,34.7,81.9,811000,47807,763193,302186,67792,234394,908000,48986,859014,814000,103844,710156,
6/26/2014,F,0,Echo,RR,RR20,C2,No,RR20C2,F,F,0,NA,NA,3.744,2.13,58.27,38.5858,58.9089,37.9854,29.3689,20.5704,12.0146,61.9539,66.5739,22.0191,6.2798,5.1272,54.8818,2.435,22.524,4.1442,7.4,0.81,0.33,4.4,0.46,0.17,24,73.7,4.79,18.3,0.15,67.8,21.3,75.1,,,,,,58.8,5.21,18.5,0.79,0.13,19.1,8.94,76.8,876000,20708,855292,286645,61496,225149,1840000,24164,1815836,1540000,87204,1452796,
6/26/2014,T,5,Echo,RR,RR20,E1,No,RR20E1,M,F,0,NA,NA,2.82,2.48,59.47,69.7772,27.8623,32.0266,40.7841,16.7562,10.4331,67.9734,40.6968,45.6849,5.5424,8.076,23.1635,3.9709,54.732,5.4048,8.63,1.01,0.59,5.57,0.56,0.24,43.4,52.3,9.29,39.2,0.41,38.3,51.9,44.7,,,,,,28.3,7.98,33.8,0.73,0.62,13.9,38.3,76.2,1060000,38236,1021764,275237,63785,211452,1510000,51432,1458568,1290000,125685,1164315,
6/26/2014,T,5,Echo,RR,RR20,E2,No,RR20E2,M,F,0,NA,NA,1.95,1.83,54.9,59.5111,36.5403,43.6019,34.6498,12.4803,9.268,56.3981,60.1201,25.4717,7.8045,6.6038,31.2441,2.9458,43.0899,4.074,7.18,1.15,0.44,4.36,0.5,0.17,29.1,60.8,4.48,23.9,1.02,54.9,33.4,61.8,,,,,,31.9,6.45,18.1,3.72,0.4,18.6,23.3,66.9,824000,27742,796258,215712,40309,175403,1750000,40309,1709691,1440000,96916,1343084,
6/26/2014,T,5,Echo,RR,RR20,E3,No,RR20E3,F,F,0,NA,NA,1.1868,2.36,61.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82,0.74,0.24,4.53,0.53,0.17,31.3,65.8,3.93,25.8,0.054,57.4,34.2,60.5,,,,,,45.3,6.41,23.4,0.97,0.047,17.7,16.4,80.2,700000,13908,686092,204619,41980,162639,1280000,21392,1258608,1500000,87204,1412796,
6/26/2014,T,5,Echo,RR,RR20,E4,No,RR20E4,M,F,0,NA,NA,2.622,2.55,59.04,45.769,51.1442,32.6163,31.6279,22.7907,12.9651,67.3837,51.9771,30.2289,9.8855,7.9084,43.3741,5.4018,29.2443,4.6567,6.95,0.8,0.63,4.45,0.53,0.21,37.7,58,8.85,32.8,0.31,44.8,39.3,55.8,,,,,,33.7,9.64,28.7,1.22,0.25,18.6,18.7,79.3,1170000,30957,1139043,288983,55785,233198,1460000,35253,1424747,905000,103844,801156,
6/26/2014,T,5,Echo,RR,RR20,E5,No,RR20E5,M,F,0,NA,NA,2.052,2.43,59.15,16.2769,81.4309,42.8165,37.5533,10.9531,8.6771,57.1835,63.4347,27.1823,3.9238,5.4592,78.9998,0.903,11.1831,0.9493,8.43,0.95,0.43,4.56,0.47,0.18,32.7,57.5,3.63,38.9,0.1,44.6,23.8,71.8,,,,,,24.1,13.4,18.6,3.73,0.099,8.42,14.9,43.6,872000,37165,834835,275237,55333,219904,1100000,43191,1056809,1520000,65892,1454108,
7/23/2014,F,0,Echo,RR,RR21,C1,No,RR21C1,F,F,0,NA,NA,1.89,2.23,54.18,33.0324,61.332,30.1329,40.9158,17.6514,11.2999,69.8671,32.8958,50.716,4.5744,11.8138,54.7451,5.7819,22.8348,0.9271,10.3,1.36,0.74,6.3,0.47,0.11,35.5,52.8,6.56,34.5,0.38,43.8,23.3,73.5,,,,,,21.6,5.27,20.2,2.09,0.51,10.7,13.3,43.1,1120000,43016,1076984,318570,63785,254785,1350000,35831,1314169,1350000,61997,1288003,
7/23/2014,F,0,Echo,RR,RR21,C2,No,RR21C2,M,F,0,NA,NA,53.28,1.98,55.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96,1.83,2.28,3.86,0.74,1.67,16.5,79.8,7.1,6.1,0.63,66.1,10.6,83.7,,,,,,52.8,4.8,9.79,0.42,0.28,46.1,2.39,36.7,620000,62503,557497,321168,119221,201947,879000,74128,804872,883000,198883,684117,
7/23/2014,T,5,Echo,RR,RR21,E1,No,RR21E1,M,F,0,NA,NA,3.024,2.14,55.48,24.0901,71.28,36.5879,34.7379,15.6218,13.0524,63.4121,39.4929,47.3081,5.3838,7.8152,66.9968,4.4318,14.459,0.619,10.6,1.09,0.7,6.64,0.6,0.18,25.7,70,3.39,26.9,0.13,56.8,27.1,68.8,,,,,,47.8,5.97,18.5,0.51,0.063,9.68,14.6,71.5,1270000,27295,1242705,308385,62250,246135,1230000,22552,1207448,2210000,65892,2144108,
7/23/2014,T,5,Echo,RR,RR21,E2,No,RR21E2,M,F,0,NA,NA,1.802,2.92,58.64,43.4185,51.5717,38.1222,34.8982,15.6109,11.3688,61.8779,43.619,40.1429,6.1429,10.0952,45.8006,4.3713,23.6002,0.9086,9.52,1.49,0.45,5.89,0.79,0.23,37.8,57.9,5.69,26.8,0.35,54.7,31.8,64.7,,,,,,38.5,5.19,27.7,0.88,0.27,12.3,13.6,78.1,656000,24066,631934,299742,77201,222541,1830000,27184,1802816,2100000,83733,2016267,
7/23/2014,T,5,Echo,RR,RR21,E3,No,RR21E3,M,F,0,NA,NA,1.316,2.11,54.6,NA,NA,NA,NA,NA,NA,na,NA,NA,NA,NA,NA,NA,NA,NA,9.65,0.98,0.29,6.19,0.61,0.21,27,56.1,8.07,20.2,0.42,56,22.4,74.9,,,,,,22.3,2.37,11.9,2.66,0.2,13.9,15.8,34.7,603000,33305,569695,330430,77830,252600,1690000,34685,1655315,2520000,108149,2411851,
7/23/2014,T,5,Echo,RR,RR21,E4,No,RR21E4,F,F,0,NA,NA,2.924,2.44,60.16,55.5372,41.5442,27.6183,31.4946,23.4066,17.3686,72.2698,40.3089,35.9741,9.5167,14.1505,31.9189,6.6446,41.6891,1.3662,9.84,1.34,0.7,6.61,0.99,0.35,39.8,57.1,7.69,29.6,0.28,51.2,35.9,61.4,,,,,,41.4,5.46,31.5,0.54,0.15,17.1,8.9,81.7,754000,31850,722150,322475,66429,256046,1680000,32503,1647497,1800000,62503,1737497,
7/23/2014,T,5,Echo,RR,RR21,E5,No,RR21E5,M,F,0,NA,NA,1.2,2.92,60.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,1.52,0.49,6.27,0.7,0.33,23.6,68.1,3.09,28.9,0.15,53.1,56,42.4,,,,,,30.8,7.16,12.4,0.74,0.21,6.56,30.5,90,920000,40309,879691,304651,58333,246318,1070000,31592,1038408,1090000,118738,971262,
12/27/2013,F,0,Gos,RR,RR22,C1,No,RR22C1,M,F,0,NA,NA,2.184,1.608,51.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81,19.3,0.64,64.6,16.6,79,,,,,,NA,NA,NA,NA,0.75,29.5,6.88,79.4,1450000,41281,1408719,353996,81542,272454,2020000,41570,1978430,1620000,40709,1579291,
